session_id,label,outcome,problem_id,item_id,perturbation_type,difficulty,n_windows,max_delta_h1,max_xi_h1,max_negative_balance_h1,max_delta_h2,max_xi_h2,max_negative_balance_h2,max_delta_h4,max_xi_h4,max_negative_balance_h4,max_delta_h8,max_xi_h8,max_negative_balance_h8,max_delta_h16,max_xi_h16,max_negative_balance_h16,max_delta_full,max_xi_full,max_negative_balance_full
cocc-00131-f5c66f8c3b,1,FAIL,3228,3228:clean_control,clean_control,medium,32,0.05008661306764004,0.003034594479814849,-0.19696540552018516,0.05008661306764004,0.003034594479814849,-0.19696540552018516,0.05008661306764004,0.003440091540193599,-0.19655990845980642,0.0843703809869235,0.013428828872566119,-0.1865711711274339,0.10120773351532227,0.028025510473100097,-0.17197448952689992,0.10120773351532227,0.03822645366862196,-0.16177354633137805
cocc-00132-083ccc21cc,1,FAIL,3229,3229:clean_control,clean_control,medium,32,0.0047460615276384045,0.00028754933165840707,-0.19971245066834162,0.04817196673093948,0.0031887195208419555,-0.19681128047915805,0.06455709964374463,0.007483805828562993,-0.192516194171437,0.10917835792450055,0.013645167268611274,-0.18635483273138873,0.10917835792450055,0.02156230879351839,-0.17843769120648162,0.14337316938721037,0.03511416183121223,-0.16488583816878777
cocc-00133-14ed5e0033,1,FAIL,3231,3231:clean_control,clean_control,medium,30,0.046302837810714856,0.002805347125995598,-0.19719465287400442,0.046302837810714856,0.002805347125995598,-0.19719465287400442,0.059111994245101995,0.006951380578717374,-0.19304861942128262,0.059111994245101995,0.013144803655862432,-0.18685519634413758,0.17186731133039088,0.03661851357800949,-0.16338148642199052,0.17186731133039088,0.0657750072198617,-0.13422499278013833
cocc-00134-9ab04e904d,1,FAIL,3233,3233:clean_control,clean_control,hard,32,0.08728565568741958,0.005288370538418268,-0.19471162946158174,0.08728565568741958,0.006042407943227182,-0.19395759205677282,0.13097964266911924,0.014338779774661973,-0.18566122022533804,0.1499618575664155,0.025301437812342613,-0.1746985621876574,0.19792056348338122,0.05428514407167989,-0.14571485592832012,0.19792056348338122,0.05460434575950098,-0.14539565424049902
cocc-00135-9eddb9f8d2,0,PASS,3234,3234:clean_control,clean_control,medium,30,0.03312130798553501,0.002006718606455132,-0.19799328139354488,0.09181770660140116,0.0074480912947646055,-0.19255190870523542,0.1878206650964092,0.018376313093856546,-0.18162368690614347,0.1878206650964092,0.021568667186616684,-0.17843133281338333,0.19298753829593995,0.04642374029948793,-0.15357625970051209,0.19298753829593995,0.07725236665578358,-0.12274763334421643
cocc-00136-4e3d4bfc30,1,FAIL,3235,3235:clean_control,clean_control,medium,32,0.05693727748983041,0.0034496552548480526,-0.19655034474515196,0.14928568171851359,0.012285413429734438,-0.18771458657026557,0.14928568171851359,0.014359450183430947,-0.18564054981656908,0.14928568171851359,0.017703969855265067,-0.18229603014473494,0.14928568171851359,0.03170670706906861,-0.1682932929309314,0.14928568171851359,0.03865277169769738,-0.16134722830230264
cocc-00137-5b3b58cbd0,0,PASS,3236,3236:clean_control,clean_control,easy,15,0.12168034366217045,0.007372239338294598,-0.19262776066170542,0.12168034366217045,0.01328413316461779,-0.18671586683538222,0.12168034366217045,0.024676473189843784,-0.17532352681015623,0.1348879294627573,0.04474968307603684,-0.15525031692396318,,,,0.14376572742979343,0.05497917339923723,-0.14502082660076276
cocc-00138-927338df40,1,FAIL,3239,3239:clean_control,clean_control,medium,32,0.13028613950157628,0.00789363815025673,-0.19210636184974328,0.13028613950157628,0.012746647319330593,-0.18725335268066942,0.13028613950157628,0.02558820499937112,-0.1744117950006289,0.15955867504492496,0.04834305173546079,-0.15165694826453924,0.15955867504492496,0.0651264873103282,-0.1348735126896718,0.15955867504492496,0.0721144514061642,-0.12788554859383583
cocc-00139-06a6bbda02,1,FAIL,3240,3240:clean_control,clean_control,medium,32,0.021768711700733908,0.0013188995684439194,-0.1986811004315561,0.03517523791363921,0.0033701514131299773,-0.19662984858687002,0.1291366899306168,0.011590043085776294,-0.18840995691422371,0.1291366899306168,0.0180542454619105,-0.1819457545380895,0.1291366899306168,0.03360476395229999,-0.1663952360477,0.1291366899306168,0.04467940517463932,-0.1553205948253607
cocc-00140-aeeb55e24e,1,FAIL,2727,2727:negation_objective:0,negation_objective,easy,5,0.11517498002317743,0.006978099280123429,-0.19302190071987657,0.11695650497117437,0.013641354037601208,-0.18635864596239882,0.11967482183984977,0.025083388446247346,-0.17491661155375265,,,,,,,0.11967482183984977,0.03078148698086355,-0.16921851301913646
cocc-00141-2e1f6d69e5,1,FAIL,2730,2730:negation_objective:2,negation_objective,medium,32,0.015227122760513506,0.0009225647302227246,-0.19907743526977728,0.02468887889842456,0.002362492913886769,-0.19763750708611325,0.1214409039936549,0.015578202820592524,-0.1844217971794075,0.1214409039936549,0.020124702667525682,-0.17987529733247432,0.13628274328594303,0.053094626658239955,-0.14690537334176007,0.14795466600701077,0.07555357248860477,-0.12444642751139524
cocc-00142-c2135dd266,1,FAIL,2754,2754:negation_objective:3,negation_objective,medium,32,0.018712717297360806,0.001133746227484384,-0.19886625377251563,0.023998876835996847,0.002519074459424,-0.197480925540576,0.09575088226189608,0.010272157703396331,-0.18972784229660367,0.16170041140208305,0.027327209824928103,-0.17267279017507192,0.16170041140208305,0.041178882573034536,-0.15882111742696547,0.16170041140208305,0.04810928470392191,-0.15189071529607812
cocc-00143-36a6dd2fdf,1,FAIL,2755,2755:negation_objective:4,negation_objective,medium,32,0.08772547511852093,0.005315017850663818,-0.1946849821493362,0.08772547511852093,0.00858151467444045,-0.19141848532555955,0.08772547511852093,0.01595766144970443,-0.1840423385502956,0.1525332410293633,0.038712509739801615,-0.1612874902601984,0.1525332410293633,0.06509279146089378,-0.13490720853910623,0.1525332410293633,0.08193640546841996,-0.11806359453158005
cocc-00144-4cb948ba15,1,FAIL,2756,2756:negation_objective:5,negation_objective,easy,11,0.11633809696023045,0.007048568972929243,-0.19295143102707077,0.11633809696023045,0.013631333153560164,-0.18636866684643985,0.11633809696023045,0.023804734574925726,-0.1761952654250743,0.16452206683132908,0.04942929358232747,-0.15057070641767253,,,,0.16452206683132908,0.06066676235317564,-0.13933323764682437
cocc-00145-0f32775b51,1,FAIL,2779,2779:negation_objective:8,negation_objective,medium,32,0.01247588795660568,0.0007558758399729819,-0.19924412416002704,0.09228743550821773,0.006301492696177517,-0.1936985073038225,0.12744734412329758,0.014670575413275879,-0.18532942458672413,0.15925835548697775,0.030263645241132113,-0.1697363547588679,0.15925835548697775,0.04642279523593247,-0.15357720476406755,0.22563844702757266,0.05314313974243595,-0.14685686025756406
cocc-00146-569870af02,1,FAIL,2785,2785:negation_objective:10,negation_objective,easy,32,0.02051988929416396,0.0012432372437399422,-0.19875676275626006,0.02051988929416396,0.0019103377710339195,-0.1980896622289661,0.023106418347922306,0.0034174783037427938,-0.19658252169625723,0.14384894592111835,0.0199657724384497,-0.1800342275615503,0.14384894592111835,0.030208091427436592,-0.16979190857256343,0.14384894592111835,0.03497649852399314,-0.16502350147600686
cocc-00147-7e6f418376,1,FAIL,2791,2791:negation_objective:12,negation_objective,easy,32,0.016362019111728666,0.000991324624167013,-0.199008675375833,0.016362019111728666,0.0016876639957918724,-0.19831233600420814,0.08022095735604912,0.008142316905773501,-0.19185768309422652,0.09242100341049485,0.02264208612082572,-0.1773579138791743,0.12483790033742685,0.034887685723074255,-0.16511231427692574,0.12483790033742685,0.046414361687541345,-0.15358563831245867
cocc-00148-6173b227f4,1,FAIL,2792,2792:negation_objective:13,negation_objective,medium,32,0.01816429410732014,0.0011005189461177568,-0.19889948105388225,0.01816429410732014,0.0020722799615995975,-0.19792772003840042,0.10814881453730761,0.011508760619796332,-0.18849123938020368,0.157275689231491,0.026021178198414,-0.17397882180158603,0.157275689231491,0.04554874480504535,-0.15445125519495467,0.157275689231491,0.05378106148557437,-0.14621893851442563
cocc-00149-8957d68111,0,PASS,2800,2800:negation_objective:14,negation_objective,easy,32,0.1189951847621389,0.00720955378468255,-0.19279044621531746,0.1189951847621389,0.011785102787685325,-0.18821489721231469,0.1189951847621389,0.015762736739642236,-0.18423726326035778,0.1361463775789084,0.038393249076177936,-0.16160675092382207,0.14456365595266163,0.06736839411055222,-0.13263160588944778,0.14456365595266163,0.08530311289981042,-0.11469688710018959
cocc-00150-f3f1a02b77,1,FAIL,2802,2802:negation_objective:15,negation_objective,medium,32,0.04001857490539669,0.0024246028840874826,-0.19757539711591252,0.04001857490539669,0.0024246028840874826,-0.19757539711591252,0.12436770738275259,0.013496950375083697,-0.18650304962491632,0.13349235748169808,0.03652251702492508,-0.16347748297507492,0.13349235748169808,0.055119593959786745,-0.14488040604021327,0.13349235748169808,0.07766913026126589,-0.12233086973873412
cocc-00151-d354a86a76,1,FAIL,2808,2808:negation_objective:16,negation_objective,hard,32,0.11663424879263727,0.007066511905396949,-0.19293348809460306,0.11663424879263727,0.010256552097429504,-0.1897434479025705,0.11663424879263727,0.018450184122391404,-0.1815498158776086,0.11804808215875433,0.030660805394996462,-0.16933919460500355,0.13174881237011124,0.057248020203953566,-0.14275197979604645,0.13174881237011124,0.073055108870211,-0.12694489112978902
cocc-00152-6765801adf,1,FAIL,2810,2810:negation_objective:17,negation_objective,medium,32,0.022629497512887606,0.0013710519443759267,-0.1986289480556241,0.022629497512887606,0.001699539431467318,-0.1983004605685327,0.09583183391750592,0.008189861379799,-0.19181013862020102,0.28037427866548453,0.04981794248937585,-0.15018205751062416,0.28037427866548453,0.05323066177891853,-0.14676933822108149,0.28037427866548453,0.05323066177891853,-0.14676933822108149
cocc-00153-476c22fefb,1,FAIL,2812,2812:negation_objective:19,negation_objective,easy,32,0.05475735059630277,0.0033175801610786787,-0.19668241983892132,0.05475735059630277,0.0033175801610786787,-0.19668241983892132,0.05475735059630277,0.0069060101785521945,-0.19309398982144782,0.16194178713276067,0.023342363685385472,-0.17665763631461454,0.16194178713276067,0.03886299414927151,-0.1611370058507285,0.16194178713276067,0.04878954678477628,-0.15121045321522372
cocc-00154-2b22518502,1,FAIL,2816,2816:negation_objective:20,negation_objective,easy,32,0.023246867457428138,0.001408456498426652,-0.19859154350157335,0.023246867457428138,0.0014416719259299077,-0.1985583280740701,0.08829460826340402,0.006694568914159827,-0.1933054310858402,0.08829460826340402,0.013718659151713416,-0.1862813408482866,0.08829460826340402,0.024381252308504353,-0.17561874769149566,0.14364933934340052,0.042511454923216715,-0.15748854507678328
cocc-00155-6f48e4f5ce,1,FAIL,2817,2817:negation_objective:21,negation_objective,medium,32,0.11646809854236048,0.007056445370619904,-0.19294355462938012,0.11646809854236048,0.013520394363103256,-0.18647960563689675,0.1276193963923487,0.02655126612704816,-0.17344873387295184,0.13471368910723322,0.0351322913137845,-0.1648677086862155,0.13471368910723322,0.04459879913104226,-0.15540120086895776,0.2041277808995274,0.07317375925012946,-0.12682624074987053
cocc-00156-89e8208d2d,1,FAIL,2824,2824:negation_objective:23,negation_objective,easy,32,0.011601207346855675,0.0007028816208117878,-0.19929711837918823,0.028530338242384337,0.0023888619872037306,-0.19761113801279628,0.12756329020074617,0.016242075391137315,-0.1837579246088627,0.12756329020074617,0.02528706562862634,-0.17471293437137367,0.12756329020074617,0.035101200144825324,-0.1648987998551747,0.14177089617504318,0.05559759691957176,-0.14440240308042826
cocc-00157-22098d9516,1,FAIL,2825,2825:negation_objective:24,negation_objective,easy,32,0.011424964177013714,0.0006922035869510189,-0.199307796413049,0.19796924394485613,0.012644615239458814,-0.1873553847605412,0.19796924394485613,0.014671038234392557,-0.18532896176560745,0.19796924394485613,0.0364921441940126,-0.16350785580598742,0.19796924394485613,0.05272022724373807,-0.14727977275626195,0.19796924394485613,0.0741477132161774,-0.1258522867838226
cocc-00158-dbd0e13cb6,1,FAIL,2827,2827:negation_objective:25,negation_objective,hard,32,0.0006895347896410869,4.17768009879077e-05,-0.1999582231990121,0.019755345353272134,0.001236161540587391,-0.19876383845941262,0.09774757032759644,0.012277165294112491,-0.18772283470588752,0.1617080952218517,0.028777002000052728,-0.17122299799994728,0.1617080952218517,0.03324200566720265,-0.16675799433279737,0.1617080952218517,0.049635349759261885,-0.15036465024073814
cocc-00159-e6292bb547,1,FAIL,2828,2828:negation_objective:26,negation_objective,medium,32,0.12641452931791075,0.00765906914724828,-0.19234093085275172,0.12641452931791075,0.014188731582145127,-0.1858112684178549,0.12641452931791075,0.024958557650533994,-0.175041442349466,0.14765963683245753,0.042162591974282286,-0.15783740802571772,0.14765963683245753,0.06421269311547248,-0.13578730688452753,0.14765963683245753,0.06584969806046391,-0.1341503019395361
cocc-00160-f437bb09e8,1,FAIL,2831,2831:negation_objective:27,negation_objective,easy,32,0.0825893556097848,0.005003836100605541,-0.19499616389939448,0.0825893556097848,0.0076918716045097,-0.1923081283954903,0.12684731705183142,0.021423275792951717,-0.1785767242070483,0.12684731705183142,0.031765835822562025,-0.16823416417743797,0.12684731705183142,0.04426077737663773,-0.1557392226233623,0.1269102155129924,0.059291044867058586,-0.14070895513294143
cocc-00161-fe0da38b5c,1,FAIL,2832,2832:negation_objective:28,negation_objective,medium,32,0.04075115765454465,0.0024689878290940414,-0.19753101217090596,0.11591271652305894,0.009342195893680386,-0.19065780410631963,0.12635416738688468,0.022827426276918878,-0.17717257372308112,0.12635416738688468,0.03507222767943687,-0.16492777232056313,0.13556408597697484,0.04843672044252939,-0.15156327955747062,0.13556408597697484,0.06719344715843012,-0.1328065528415699
cocc-00162-30c1b02af0,1,FAIL,2833,2833:negation_objective:29,negation_objective,medium,32,0.04348376635451564,0.002634548220754533,-0.19736545177924547,0.04348376635451564,0.00360082533952676,-0.19639917466047324,0.06615135452488499,0.010638736307512418,-0.1893612636924876,0.083928527640417,0.019442175431471104,-0.1805578245685289,0.14590073954411453,0.03500027798083567,-0.16499972201916435,0.24779020378215563,0.05621425496506806,-0.14378574503493197
cocc-00163-acae0e2e8b,1,FAIL,2834,2834:negation_objective:30,negation_objective,medium,32,0.02542987322042606,0.0015407181314672275,-0.1984592818685328,0.08178455409441479,0.006402446380560083,-0.19359755361943992,0.091817884833675,0.013971622970005773,-0.18602837702999425,0.091817884833675,0.024133256653532484,-0.1758667433464675,0.1336227360504992,0.04571971183886905,-0.15428028816113096,0.2404823477643183,0.09663253568341758,-0.10336746431658243
cocc-00164-7c711dfbb0,1,FAIL,2837,2837:negation_objective:31,negation_objective,medium,32,0.04313642616282995,0.002613503942378517,-0.19738649605762149,0.11302592783596223,0.009303054533430955,-0.19069694546656907,0.11302592783596223,0.010764986031805746,-0.18923501396819425,0.1983937198374393,0.035182945685301656,-0.16481705431469834,0.1983937198374393,0.04704567164339505,-0.15295432835660497,0.1983937198374393,0.051769091458316735,-0.14823090854168328
cocc-00165-987cb7b655,1,FAIL,2839,2839:negation_objective:32,negation_objective,hard,32,0.04569327354555454,0.0027684154941511802,-0.19723158450584882,0.04569327354555454,0.004874161483840419,-0.19512583851615958,0.12345880617854149,0.016340254485791624,-0.18365974551420838,0.14947144486361086,0.033880344798210824,-0.16611965520178917,0.19334400964583803,0.06366135693670644,-0.13633864306329357,0.22586802298364278,0.07997094203562626,-0.12002905796437376
